"aqm3","2020-03-27 07:24:04.0",33.305824,-111.679184,"manual"
"SensorDroneB8:FF:FE:B9:C3:FA","2020-03-27 07:24:12.0",33.29925,-111.68227,"Network"
"SensorDroneB8:FF:FE:B9:C3:FA","2020-03-27 07:24:15.0",33.299267,-111.68223,"Network"
"aqm3","2020-03-27 07:24:14.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:24:24.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:24:44.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:25:04.0",33.305824,-111.679184,"manual"
"SensorDroneB8:FF:FE:B9:C3:FA","2020-03-27 07:25:18.0",33.29926,-111.68228,"Network"
"aqm3","2020-03-27 07:25:24.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:25:34.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:25:54.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:26:14.0",33.305824,-111.679184,"manual"
"SensorDroneB8:FF:FE:B9:C3:FA","2020-03-27 07:26:32.0",33.299305,-111.682335,"Network"
"aqm3","2020-03-27 07:26:34.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:26:44.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:26:54.0",33.305824,-111.679184,"manual"
"aqm3","2020-03-27 07:27:04.0",33.305824,-111.679184,"manual"
"SensorDroneB8:FF:FE:B9:C3:FA","2020-03-27 07:27:34.0",33.299286,-111.68236,"Network"
"aqm5","2020-03-28 07:23:14.0",33.299421, -111.681322,"manual"
"aqm5","2020-03-28 07:23:34.0",33.300326, -111.680764,"manual"
"aqm5","2020-03-28 07:23:44.0",33.299806, -111.680818,"manual"
"aqm5","2020-03-28 07:23:54.0",33.300658, -111.678672,"manual"
"aqm5","2020-03-28 07:24:04.0",33.301878, -111.680775,"manual"
